MeterCode,Serial,PlantCode,DateTime,Quality,Stream,DataType,Energy,Units
212621678,212621678,ED011300257,12/09/2018 3:45,A,Q1,Export varh Total,151.7,kvarh
212621678,212621678,ED011300257,12/09/2018 4:00,A,Q1,Export varh Total,180,kvarh
212621678,212621678,ED011300257,12/09/2018 4:15,A,Q1,Export varh Total,123.9,kvarh
212621678,212621678,ED011300257,12/09/2018 4:30,A,Q1,Export varh Total,106.5,kvarh
212621678,212621678,ED011300257,12/09/2018 4:45,A,Q1,Export varh Total,108.4,kvarh
212621678,212621678,ED011300257,12/09/2018 5:00,A,Q1,Export varh Total,134.2,kvarh
212621678,212621678,ED011300257,12/09/2018 5:15,A,Q1,Export varh Total,197.8,kvarh
212621678,212621678,ED011300257,12/09/2018 5:30,A,Q1,Export varh Total,158,kvarh
212621678,212621678,ED011300257,12/09/2018 5:45,A,Q1,Export varh Total,127.3,kvarh
212621678,212621678,ED011300257,12/09/2018 6:00,A,Q1,Export varh Total,124.8,kvarh
212621678,212621678,ED011300257,12/09/2018 6:15,A,Q1,Export varh Total,129.7,kvarh
212621678,212621678,ED011300257,12/09/2018 6:30,A,Q1,Export varh Total,101.6,kvarh
212621678,212621678,ED011300257,12/09/2018 6:45,A,Q1,Export varh Total,167.5,kvarh
212621678,212621678,ED011300257,12/09/2018 7:00,A,Q1,Export varh Total,106.7,kvarh
212621678,212621678,ED011300257,12/09/2018 7:15,A,Q1,Export varh Total,177,kvarh
212621678,212621678,ED011300257,12/09/2018 7:30,A,Q1,Export varh Total,131.1,kvarh
212621678,212621678,ED011300257,12/09/2018 7:45,A,Q1,Export varh Total,128.7,kvarh
212621678,212621678,ED011300257,12/09/2018 8:00,A,Q1,Export varh Total,153.8,kvarh
212621678,212621678,ED011300257,12/09/2018 8:15,A,Q1,Export varh Total,160.6,kvarh
212621678,212621678,ED011300257,12/09/2018 8:30,A,Q1,Export varh Total,106,kvarh
212621678,212621678,ED011300257,12/09/2018 8:45,A,Q1,Export varh Total,106.3,kvarh
212621678,212621678,ED011300257,12/09/2018 9:00,A,Q1,Export varh Total,133.3,kvarh
212621678,212621678,ED011300257,12/09/2018 9:15,A,Q1,Export varh Total,189.4,kvarh
212621678,212621678,ED011300257,12/09/2018 9:30,A,Q1,Export varh Total,167,kvarh
212621678,212621678,ED011300257,12/09/2018 9:45,A,Q1,Export varh Total,170.7,kvarh
212621678,212621678,ED011300257,12/09/2018 10:00,A,Q1,Export varh Total,114,kvarh
212621678,212621678,ED011300257,12/09/2018 10:15,A,Q1,Export varh Total,163.2,kvarh
212621678,212621678,ED011300257,12/09/2018 10:30,A,Q1,Export varh Total,165.8,kvarh
212621678,212621678,ED011300257,12/09/2018 10:45,A,Q1,Export varh Total,189.6,kvarh
212621678,212621678,ED011300257,12/09/2018 11:00,A,Q1,Export varh Total,151.1,kvarh
212621678,212621678,ED011300257,12/09/2018 11:15,A,Q1,Export varh Total,188.3,kvarh
212621678,212621678,ED011300257,12/09/2018 11:30,A,Q1,Export varh Total,134.3,kvarh
212621678,212621678,ED011300257,12/09/2018 11:45,A,Q1,Export varh Total,188.9,kvarh
212621678,212621678,ED011300257,12/09/2018 12:00,A,Q1,Export varh Total,117,kvarh
212621678,212621678,ED011300257,12/09/2018 12:15,A,Q1,Export varh Total,138.7,kvarh
212621678,212621678,ED011300257,12/09/2018 12:30,A,Q1,Export varh Total,147.6,kvarh
212621678,212621678,ED011300257,12/09/2018 12:45,A,Q1,Export varh Total,163,kvarh
212621678,212621678,ED011300257,12/09/2018 13:00,A,Q1,Export varh Total,158.2,kvarh
212621678,212621678,ED011300257,12/09/2018 13:15,A,Q1,Export varh Total,168,kvarh
212621678,212621678,ED011300257,12/09/2018 13:30,A,Q1,Export varh Total,146.3,kvarh
212621678,212621678,ED011300257,12/09/2018 13:45,A,Q1,Export varh Total,189.7,kvarh
212621678,212621678,ED011300257,12/09/2018 14:00,A,Q1,Export varh Total,156.2,kvarh
212621678,212621678,ED011300257,12/09/2018 14:15,A,Q1,Export varh Total,168.6,kvarh
212621678,212621678,ED011300257,12/09/2018 14:30,A,Q1,Export varh Total,107,kvarh
212621678,212621678,ED011300257,12/09/2018 14:45,A,Q1,Export varh Total,184,kvarh
212621678,212621678,ED011300257,12/09/2018 15:00,A,Q1,Export varh Total,130.5,kvarh
212621678,212621678,ED011300257,12/09/2018 15:15,A,Q1,Export varh Total,172.2,kvarh
212621678,212621678,ED011300257,12/09/2018 15:30,A,Q1,Export varh Total,179.9,kvarh
212621678,212621678,ED011300257,12/09/2018 15:45,A,Q1,Export varh Total,149.5,kvarh
212621678,212621678,ED011300257,12/09/2018 16:00,A,Q1,Export varh Total,138,kvarh
212621678,212621678,ED011300257,12/09/2018 16:15,A,Q1,Export varh Total,159,kvarh
212621678,212621678,ED011300257,12/09/2018 16:30,A,Q1,Export varh Total,138.3,kvarh
212621678,212621678,ED011300257,12/09/2018 16:45,A,Q1,Export varh Total,119.2,kvarh
212621678,212621678,ED011300257,12/09/2018 17:00,A,Q1,Export varh Total,195.6,kvarh
212621678,212621678,ED011300257,12/09/2018 17:15,A,Q1,Export varh Total,172,kvarh
212621678,212621678,ED011300257,12/09/2018 17:30,A,Q1,Export varh Total,118.5,kvarh
212621678,212621678,ED011300257,12/09/2018 17:45,A,Q1,Export varh Total,102.8,kvarh
212621678,212621678,ED011300257,12/09/2018 18:00,A,Q1,Export varh Total,129.3,kvarh
212621678,212621678,ED011300257,12/09/2018 18:15,A,Q1,Export varh Total,139,kvarh
212621678,212621678,ED011300257,12/09/2018 18:30,A,Q1,Export varh Total,165.3,kvarh
212621678,212621678,ED011300257,12/09/2018 18:45,A,Q1,Export varh Total,180.8,kvarh
212621678,212621678,ED011300257,12/09/2018 19:00,A,Q1,Export varh Total,126.1,kvarh
212621678,212621678,ED011300257,12/09/2018 19:15,A,Q1,Export varh Total,116.8,kvarh
212621678,212621678,ED011300257,12/09/2018 19:30,A,Q1,Export varh Total,126.7,kvarh
212621678,212621678,ED011300257,12/09/2018 19:45,A,Q1,Export varh Total,136.8,kvarh
212621678,212621678,ED011300257,12/09/2018 20:00,A,Q1,Export varh Total,161,kvarh
212621678,212621678,ED011300257,12/09/2018 20:15,A,Q1,Export varh Total,140.1,kvarh
212621678,212621678,ED011300257,12/09/2018 20:30,A,Q1,Export varh Total,136.1,kvarh
212621678,212621678,ED011300257,12/09/2018 20:45,A,Q1,Export varh Total,114.9,kvarh
212621678,212621678,ED011300257,12/09/2018 21:00,A,Q1,Export varh Total,176.5,kvarh
212621678,212621678,ED011300257,12/09/2018 21:15,A,Q1,Export varh Total,147.6,kvarh
212621678,212621678,ED011300257,12/09/2018 21:30,A,Q1,Export varh Total,108.2,kvarh
212621678,212621678,ED011300257,12/09/2018 21:45,A,Q1,Export varh Total,195.4,kvarh
212621678,212621678,ED011300257,12/09/2018 22:00,A,Q1,Export varh Total,118.3,kvarh
212621678,212621678,ED011300257,12/09/2018 22:15,A,Q1,Export varh Total,157.2,kvarh
212621678,212621678,ED011300257,12/09/2018 22:30,A,Q1,Export varh Total,135.8,kvarh
212621678,212621678,ED011300257,12/09/2018 22:45,A,Q1,Export varh Total,179.7,kvarh
212621678,212621678,ED011300257,12/09/2018 23:00,A,Q1,Export varh Total,154.2,kvarh
212621678,212621678,ED011300257,12/09/2018 23:15,A,Q1,Export varh Total,107.1,kvarh
212621678,212621678,ED011300257,12/09/2018 23:30,A,Q1,Export varh Total,138.9,kvarh
212621678,212621678,ED011300257,12/09/2018 23:45,A,Q1,Export varh Total,136.1,kvarh
