MeterCode,Serial,PlantCode,DateTime,Quality,Stream,DataType,Energy,Units
212621147,212621147,ED011300245,12/09/2018 12:30,A,Q1,Export varh Total,108.1,kvarh
212621147,212621147,ED011300245,12/09/2018 13:00,A,Q1,Export varh Total,161.6,kvarh
212621147,212621147,ED011300245,12/09/2018 13:30,A,Q1,Export varh Total,131.8,kvarh
212621147,212621147,ED011300245,12/09/2018 14:00,A,Q1,Export varh Total,108.6,kvarh
212621147,212621147,ED011300245,12/09/2018 14:30,A,Q1,Export varh Total,158.2,kvarh
212621147,212621147,ED011300245,12/09/2018 15:00,A,Q1,Export varh Total,128.5,kvarh
212621147,212621147,ED011300245,12/09/2018 15:30,A,Q1,Export varh Total,188.7,kvarh
212621147,212621147,ED011300245,12/09/2018 16:00,A,Q1,Export varh Total,184.2,kvarh
212621147,212621147,ED011300245,12/09/2018 16:30,A,Q1,Export varh Total,138.5,kvarh
212621147,212621147,ED011300245,12/09/2018 17:00,A,Q1,Export varh Total,123.6,kvarh
212621147,212621147,ED011300245,12/09/2018 17:30,A,Q1,Export varh Total,113.2,kvarh
212621147,212621147,ED011300245,12/09/2018 18:00,A,Q1,Export varh Total,114.3,kvarh
212621147,212621147,ED011300245,12/09/2018 18:30,A,Q1,Export varh Total,175.5,kvarh
212621147,212621147,ED011300245,12/09/2018 19:00,A,Q1,Export varh Total,196.7,kvarh
212621147,212621147,ED011300245,12/09/2018 19:30,A,Q1,Export varh Total,135.4,kvarh
212621147,212621147,ED011300245,12/09/2018 20:00,A,Q1,Export varh Total,106,kvarh
212621147,212621147,ED011300245,12/09/2018 20:30,A,Q1,Export varh Total,172.3,kvarh
212621147,212621147,ED011300245,12/09/2018 21:00,A,Q1,Export varh Total,172.7,kvarh
212621147,212621147,ED011300245,12/09/2018 21:30,A,Q1,Export varh Total,115.5,kvarh
212621147,212621147,ED011300245,12/09/2018 22:00,A,Q1,Export varh Total,173,kvarh
212621147,212621147,ED011300245,12/09/2018 22:30,A,Q1,Export varh Total,197.1,kvarh
212621147,212621147,ED011300245,12/09/2018 23:00,A,Q1,Export varh Total,111.9,kvarh
212621147,212621147,ED011300245,12/09/2018 23:30,A,Q1,Export varh Total,144,kvarh
212621147,212621147,ED011300245,13/09/2018 0:00,A,Q1,Export varh Total,151.9,kvarh
212621147,212621147,ED011300245,13/09/2018 0:30,A,Q1,Export varh Total,103,kvarh
212621147,212621147,ED011300245,13/09/2018 1:00,A,Q1,Export varh Total,161.8,kvarh
212621147,212621147,ED011300245,13/09/2018 1:30,A,Q1,Export varh Total,180,kvarh
212621147,212621147,ED011300245,13/09/2018 2:00,A,Q1,Export varh Total,117.2,kvarh
212621147,212621147,ED011300245,13/09/2018 2:30,A,Q1,Export varh Total,101,kvarh
212621147,212621147,ED011300245,13/09/2018 3:00,A,Q1,Export varh Total,184.2,kvarh
212621147,212621147,ED011300245,13/09/2018 3:30,A,Q1,Export varh Total,166.8,kvarh
212621147,212621147,ED011300245,13/09/2018 4:00,A,Q1,Export varh Total,110.8,kvarh
212621147,212621147,ED011300245,13/09/2018 4:30,A,Q1,Export varh Total,156,kvarh
212621147,212621147,ED011300245,13/09/2018 5:00,A,Q1,Export varh Total,190.5,kvarh
212621147,212621147,ED011300245,13/09/2018 5:30,A,Q1,Export varh Total,188.8,kvarh
212621147,212621147,ED011300245,13/09/2018 6:00,A,Q1,Export varh Total,134.3,kvarh
212621147,212621147,ED011300245,13/09/2018 6:30,A,Q1,Export varh Total,135,kvarh
212621147,212621147,ED011300245,13/09/2018 7:00,A,Q1,Export varh Total,111.8,kvarh
212621147,212621147,ED011300245,13/09/2018 7:30,A,Q1,Export varh Total,190.6,kvarh
212621147,212621147,ED011300245,13/09/2018 8:00,A,Q1,Export varh Total,176.9,kvarh
212621147,212621147,ED011300245,13/09/2018 8:30,A,Q1,Export varh Total,199.4,kvarh
212621147,212621147,ED011300245,13/09/2018 9:00,A,Q1,Export varh Total,168.5,kvarh
212621147,212621147,ED011300245,13/09/2018 9:30,A,Q1,Export varh Total,130.5,kvarh
212621147,212621147,ED011300245,13/09/2018 10:00,A,Q1,Export varh Total,193.7,kvarh
212621147,212621147,ED011300245,13/09/2018 10:30,A,Q1,Export varh Total,150.5,kvarh
212621147,212621147,ED011300245,13/09/2018 11:00,A,Q1,Export varh Total,146.6,kvarh
212621147,212621147,ED011300245,13/09/2018 11:30,A,Q1,Export varh Total,191.6,kvarh
212621147,212621147,ED011300245,13/09/2018 12:00,A,Q1,Export varh Total,199.6,kvarh
212621147,212621147,ED011300245,13/09/2018 12:30,A,Q1,Export varh Total,134.6,kvarh
212621147,212621147,ED011300245,13/09/2018 13:00,A,Q1,Export varh Total,106.4,kvarh
212621147,212621147,ED011300245,13/09/2018 13:30,A,Q1,Export varh Total,176.2,kvarh
212621147,212621147,ED011300245,13/09/2018 14:00,A,Q1,Export varh Total,154.4,kvarh
212621147,212621147,ED011300245,13/09/2018 14:30,A,Q1,Export varh Total,120.4,kvarh
212621147,212621147,ED011300245,13/09/2018 15:00,A,Q1,Export varh Total,132.8,kvarh
212621147,212621147,ED011300245,13/09/2018 15:30,A,Q1,Export varh Total,126.1,kvarh
212621147,212621147,ED011300245,13/09/2018 16:00,A,Q1,Export varh Total,189.5,kvarh
212621147,212621147,ED011300245,13/09/2018 16:30,A,Q1,Export varh Total,125.7,kvarh
212621147,212621147,ED011300245,13/09/2018 17:00,A,Q1,Export varh Total,131.6,kvarh
212621147,212621147,ED011300245,13/09/2018 17:30,A,Q1,Export varh Total,113,kvarh
212621147,212621147,ED011300245,13/09/2018 18:00,A,Q1,Export varh Total,162,kvarh
212621147,212621147,ED011300245,13/09/2018 18:30,A,Q1,Export varh Total,159.3,kvarh
212621147,212621147,ED011300245,13/09/2018 19:00,A,Q1,Export varh Total,135.2,kvarh
212621147,212621147,ED011300245,13/09/2018 19:30,A,Q1,Export varh Total,124.4,kvarh
212621147,212621147,ED011300245,13/09/2018 20:00,A,Q1,Export varh Total,195,kvarh
212621147,212621147,ED011300245,13/09/2018 20:30,A,Q1,Export varh Total,194.5,kvarh
212621147,212621147,ED011300245,13/09/2018 21:00,A,Q1,Export varh Total,129.6,kvarh
212621147,212621147,ED011300245,13/09/2018 21:30,A,Q1,Export varh Total,169.8,kvarh
212621147,212621147,ED011300245,13/09/2018 22:00,A,Q1,Export varh Total,135.1,kvarh
212621147,212621147,ED011300245,13/09/2018 22:30,A,Q1,Export varh Total,142.7,kvarh
212621147,212621147,ED011300245,13/09/2018 23:00,A,Q1,Export varh Total,159.8,kvarh
212621147,212621147,ED011300245,13/09/2018 23:30,A,Q1,Export varh Total,150.1,kvarh
212621147,212621147,ED011300245,14/09/2018 0:00,A,Q1,Export varh Total,120.8,kvarh
212621147,212621147,ED011300245,14/09/2018 0:30,A,Q1,Export varh Total,134.5,kvarh
212621147,212621147,ED011300245,14/09/2018 1:00,A,Q1,Export varh Total,146.9,kvarh
212621147,212621147,ED011300245,14/09/2018 1:30,A,Q1,Export varh Total,145,kvarh
212621147,212621147,ED011300245,14/09/2018 2:00,A,Q1,Export varh Total,107.8,kvarh
212621147,212621147,ED011300245,14/09/2018 2:30,A,Q1,Export varh Total,158.5,kvarh
212621147,212621147,ED011300245,14/09/2018 3:00,A,Q1,Export varh Total,112.1,kvarh
212621147,212621147,ED011300245,14/09/2018 3:30,A,Q1,Export varh Total,178.4,kvarh
212621147,212621147,ED011300245,14/09/2018 4:00,A,Q1,Export varh Total,180.7,kvarh
212621147,212621147,ED011300245,14/09/2018 4:30,A,Q1,Export varh Total,108.5,kvarh
